ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POCUPADA,PDESOCUP,CVEGEO
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,36,25,14,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,37,4,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,38,19,6,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,39,6,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,40,9,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,41,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,42,11,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,504,43,7,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,1,46,24,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,2,24,9,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,3,40,18,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,4,31,17,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,5,40,15,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,6,41,21,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,7,49,24,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,8,87,45,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,9,52,20,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,10,34,21,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,11,17,11,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,12,35,12,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,13,51,23,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,14,65,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,15,55,23,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,16,55,22,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,17,46,18,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,18,51,25,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,19,63,30,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,20,65,25,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,21,69,27,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,22,40,18,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,23,65,25,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,24,28,16,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,25,80,43,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,26,96,55,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,27,65,27,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,519,28,20,8,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,1,96,48,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,2,95,49,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,3,66,33,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,4,43,21,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,5,79,36,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,6,72,28,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,7,73,33,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,8,74,20,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,9,100,42,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,10,5,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,11,89,37,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,12,57,24,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,13,40,16,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,14,45,18,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,15,39,18,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,16,102,48,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,17,89,36,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,18,74,41,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,19,73,37,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,20,83,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,21,47,19,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,22,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,23,98,33,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,24,117,71,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,523,25,74,32,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,1,77,37,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,2,54,30,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,3,72,33,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,4,65,29,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,5,31,18,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,6,50,16,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,7,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,8,97,54,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,9,75,43,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,10,24,12,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,11,34,16,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,12,72,38,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,13,107,48,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,14,104,32,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,15,61,30,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,16,84,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,17,57,38,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,18,57,28,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,19,14,7,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,20,61,28,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,21,52,25,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,22,30,13,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,23,47,4,6,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,24,28,10,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,25,67,27,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,26,31,11,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,27,19,6,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,28,18,7,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,538,29,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,1,30,10,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,2,142,67,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,3,69,40,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,4,28,13,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,5,71,36,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,6,73,28,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,7,77,35,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,8,64,28,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,9,108,54,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,10,158,67,3,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,11,92,36,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,12,99,51,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,13,83,40,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,14,88,40,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,15,54,23,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,16,59,29,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,17,66,31,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,18,69,28,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,19,77,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,20,108,49,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,21,102,44,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,22,163,57,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,23,76,31,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,24,85,39,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,25,106,50,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,26,152,70,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,27,68,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,28,69,31,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,29,100,43,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,30,38,22,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,31,94,41,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,32,100,45,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,33,118,47,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,34,66,36,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,35,92,46,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,36,44,19,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,37,51,27,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,38,23,5,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,39,71,32,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,40,63,29,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,41,39,23,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,42,123,62,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,43,104,35,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,44,70,25,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,45,80,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,46,74,31,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,47,105,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,48,108,53,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,542,49,52,26,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,1,64,29,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,2,60,27,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,3,55,25,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,4,61,32,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,5,76,24,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,6,70,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,7,42,23,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,8,82,31,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,9,50,21,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,10,35,10,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,11,10,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,12,31,10,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,13,89,38,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,14,81,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,15,92,43,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,16,85,34,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,17,56,26,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,18,55,21,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,19,36,21,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,20,71,30,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,21,63,31,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,22,73,37,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,23,108,39,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,24,106,56,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,25,136,55,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,26,76,29,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,27,64,30,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,28,84,36,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,29,21,10,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,30,71,31,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,31,30,17,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,32,92,37,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,33,96,51,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,34,82,39,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,35,34,14,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,36,57,26,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,37,126,60,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,38,73,39,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,39,1,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,40,37,13,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,41,88,42,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,42,81,45,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,43,9,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,44,58,26,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,46,46,21,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,47,4,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,557,48,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,1,38,12,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,2,133,48,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,5,39,16,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,6,59,26,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,7,60,24,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,10,15,8,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,11,35,11,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,12,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,13,58,18,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,14,46,25,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,15,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,16,82,37,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,17,113,51,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,18,33,19,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,19,29,12,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,20,26,15,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,21,50,19,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,1,85,41,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,2,48,22,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,3,282,112,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,4,4,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,5,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,6,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,612,1,79,27,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,612,3,40,17,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,1,28,14,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,2,28,17,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,3,32,10,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,4,91,44,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,5,42,16,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,6,44,15,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,8,53,19,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,9,37,19,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,10,63,25,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,11,18,8,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,12,26,14,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,13,50,22,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,14,19,11,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,15,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,16,3,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,17,1,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,18,3,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,19,9,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,20,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,21,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,22,2,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,23,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,24,8,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,25,49,17,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,26,1,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,27,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,28,5,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,29,8,4,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,30,21,9,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,31,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,32,7,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,33,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,34,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,800,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,1,6,,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,2,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,3,12,10,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,1,16,7,,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,2,13,6,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,3,40,16,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,4,26,12,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,6,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,7,17,6,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,8,8,3,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,1,12,3,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,2,23,9,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,3,21,9,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,4,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,1,16,4,0,310790001067A001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,2,27,13,0,310790001067A002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,3,8,,,310790001067A003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,4,14,4,0,310790001067A004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,5,0,0,0,310790001067A005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,720,1,63,36,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,735,1,18,6,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,735,2,17,8,0,3.1079E+15
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,074A,1,11,7,0,310790001074A001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,074A,2,3,,,310790001074A002
31,Yucatán,79,Tekax,10,Kancab,684,1,58,33,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,2,31,13,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,3,70,28,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,4,54,27,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,5,58,23,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,6,53,23,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,7,74,37,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,8,22,8,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,9,33,13,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,10,61,33,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,11,70,32,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,12,46,25,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,13,73,25,0,3.1079E+15
